Idx,TrendDate,column_name,original_value,cleaned_value,is_invalid,is_outlier,is_interpolated,classification,invalid_reason
265,2026-02-16 09:17:41+00:00,Val_1,100.199997,100.199997,False,True,False,screw_speed_actual_candidate,
267,2026-02-16 09:18:41+00:00,Val_1,102.300003,102.300003,False,True,False,screw_speed_actual_candidate,
297,2026-02-16 09:33:41+00:00,Val_1,67.1999969,67.1999969,False,True,False,screw_speed_actual_candidate,
589,2026-02-16 11:59:47+00:00,Val_1,122.0,122.0,False,True,False,screw_speed_actual_candidate,
933,2026-02-16 14:51:54+00:00,Val_1,119.099998,119.099998,False,True,False,screw_speed_actual_candidate,
935,2026-02-16 14:52:54+00:00,Val_1,118.099998,118.099998,False,True,False,screw_speed_actual_candidate,
1043,2026-02-16 15:46:56+00:00,Val_1,132.600006,132.600006,False,True,False,screw_speed_actual_candidate,
1047,2026-02-16 15:48:56+00:00,Val_1,138.300003,138.300003,False,True,False,screw_speed_actual_candidate,
1053,2026-02-16 15:51:56+00:00,Val_1,135.300003,135.300003,False,True,False,screw_speed_actual_candidate,
1143,2026-02-16 16:36:57+00:00,Val_1,15.6000004,15.6000004,False,True,False,screw_speed_actual_candidate,
1144,2026-02-16 16:36:58+00:00,Val_1,15.6000004,15.6000004,False,True,False,screw_speed_actual_candidate,
1145,2026-02-16 16:37:58+00:00,Val_1,4.0999999,4.0999999,False,True,False,screw_speed_actual_candidate,
1147,2026-02-16 16:38:58+00:00,Val_1,3.4000001,3.4000001,False,True,False,screw_speed_actual_candidate,
1149,2026-02-16 16:39:58+00:00,Val_1,96.3000031,96.3000031,False,True,False,screw_speed_actual_candidate,
1151,2026-02-16 16:40:58+00:00,Val_1,78.9000015,78.9000015,False,True,False,screw_speed_actual_candidate,
1153,2026-02-16 16:41:58+00:00,Val_1,73.1999969,73.1999969,False,True,False,screw_speed_actual_candidate,
1155,2026-02-16 16:42:58+00:00,Val_1,57.4000015,57.4000015,False,True,False,screw_speed_actual_candidate,
1157,2026-02-16 16:43:58+00:00,Val_1,41.7999992,41.7999992,False,True,False,screw_speed_actual_candidate,
1189,2026-02-16 16:59:58+00:00,Val_1,20.3999996,20.3999996,False,True,False,screw_speed_actual_candidate,
1191,2026-02-16 17:00:58+00:00,Val_1,18.5,18.5,False,True,False,screw_speed_actual_candidate,
1193,2026-02-16 17:01:58+00:00,Val_1,14.8000002,14.8000002,False,True,False,screw_speed_actual_candidate,
1711,2026-02-16 21:21:08+00:00,Val_1,130.300003,130.300003,False,True,False,screw_speed_actual_candidate,
1713,2026-02-16 21:22:08+00:00,Val_1,135.199997,135.199997,False,True,False,screw_speed_actual_candidate,
1715,2026-02-16 21:23:08+00:00,Val_1,134.300003,134.300003,False,True,False,screw_speed_actual_candidate,
1719,2026-02-16 21:25:08+00:00,Val_1,132.699997,132.699997,False,True,False,screw_speed_actual_candidate,
1907,2026-02-16 22:59:12+00:00,Val_1,121.400002,121.400002,False,True,False,screw_speed_actual_candidate,
2051,2026-02-17 00:11:15+00:00,Val_1,115.800003,115.800003,False,True,False,screw_speed_actual_candidate,
2153,2026-02-17 01:02:16+00:00,Val_1,132.699997,132.699997,False,True,False,screw_speed_actual_candidate,
2163,2026-02-17 01:07:17+00:00,Val_1,133.300003,133.300003,False,True,False,screw_speed_actual_candidate,
2553,2026-02-17 04:22:24+00:00,Val_1,114.0,114.0,False,True,False,screw_speed_actual_candidate,
4183,2026-02-17 17:57:55+00:00,Val_1,125.0,125.0,False,True,False,screw_speed_actual_candidate,
4651,2026-02-17 21:52:04+00:00,Val_1,117.400002,117.400002,False,True,False,screw_speed_actual_candidate,
4653,2026-02-17 21:53:04+00:00,Val_1,117.5,117.5,False,True,False,screw_speed_actual_candidate,
4827,2026-02-17 23:20:07+00:00,Val_1,118.400002,118.400002,False,True,False,screw_speed_actual_candidate,
5399,2026-02-18 04:06:18+00:00,Val_1,124.900002,124.900002,False,True,False,screw_speed_actual_candidate,
5401,2026-02-18 04:07:18+00:00,Val_1,128.399994,128.399994,False,True,False,screw_speed_actual_candidate,
5403,2026-02-18 04:08:18+00:00,Val_1,121.900002,121.900002,False,True,False,screw_speed_actual_candidate,
5737,2026-02-18 06:55:24+00:00,Val_1,117.199997,117.199997,False,True,False,screw_speed_actual_candidate,
6201,2026-02-18 10:47:33+00:00,Val_1,110.599998,110.599998,False,True,False,screw_speed_actual_candidate,
6207,2026-02-18 10:50:33+00:00,Val_1,111.300003,111.300003,False,True,False,screw_speed_actual_candidate,
7753,2026-02-18 23:44:02+00:00,Val_1,109.800003,109.800003,False,True,False,screw_speed_actual_candidate,
9853,2026-02-19 17:14:41+00:00,Val_1,120.5,120.5,False,True,False,screw_speed_actual_candidate,
10895,2026-02-20 01:56:01+00:00,Val_1,115.699997,115.699997,False,True,False,screw_speed_actual_candidate,
11257,2026-02-20 04:57:08+00:00,Val_1,116.099998,116.099998,False,True,False,screw_speed_actual_candidate,
11467,2026-02-20 06:42:12+00:00,Val_1,98.6999969,98.6999969,False,True,False,screw_speed_actual_candidate,
11485,2026-02-20 06:51:12+00:00,Val_1,110.400002,110.400002,False,True,False,screw_speed_actual_candidate,
11491,2026-02-20 06:54:12+00:00,Val_1,109.5,109.5,False,True,False,screw_speed_actual_candidate,
11493,2026-02-20 06:55:12+00:00,Val_1,113.300003,113.300003,False,True,False,screw_speed_actual_candidate,
11835,2026-02-20 09:46:19+00:00,Val_1,110.199997,110.199997,False,True,False,screw_speed_actual_candidate,
11887,2026-02-20 10:12:20+00:00,Val_1,99.9000015,99.9000015,False,True,False,screw_speed_actual_candidate,
12667,2026-02-20 16:42:35+00:00,Val_1,113.900002,113.900002,False,True,False,screw_speed_actual_candidate,
12719,2026-02-20 17:08:36+00:00,Val_1,108.599998,108.599998,False,True,False,screw_speed_actual_candidate,
12749,2026-02-20 17:23:36+00:00,Val_1,109.699997,109.699997,False,True,False,screw_speed_actual_candidate,
13703,2026-02-21 01:20:54+00:00,Val_1,111.699997,111.699997,False,True,False,screw_speed_actual_candidate,
13707,2026-02-21 01:22:54+00:00,Val_1,113.5,113.5,False,True,False,screw_speed_actual_candidate,
14033,2026-02-21 04:06:01+00:00,Val_1,115.800003,115.800003,False,True,False,screw_speed_actual_candidate,
14909,2026-02-21 11:24:17+00:00,Val_1,19.3999996,19.3999996,False,True,False,screw_speed_actual_candidate,
14911,2026-02-21 11:25:17+00:00,Val_1,14.5,14.5,False,True,False,screw_speed_actual_candidate,
14915,2026-02-21 11:27:17+00:00,Val_1,57.5999985,57.5999985,False,True,False,screw_speed_actual_candidate,
14917,2026-02-21 11:28:17+00:00,Val_1,61.7000008,61.7000008,False,True,False,screw_speed_actual_candidate,
14931,2026-02-21 11:35:17+00:00,Val_1,28.2000008,28.2000008,False,True,False,screw_speed_actual_candidate,
14933,2026-02-21 11:36:17+00:00,Val_1,31.1000004,31.1000004,False,True,False,screw_speed_actual_candidate,
20093,2026-02-23 06:37:55+00:00,Val_1,8.60000038,8.60000038,False,True,False,screw_speed_actual_candidate,
20095,2026-02-23 06:38:55+00:00,Val_1,11.1000004,11.1000004,False,True,False,screw_speed_actual_candidate,
20097,2026-02-23 06:39:55+00:00,Val_1,4.69999981,4.69999981,False,True,False,screw_speed_actual_candidate,
20099,2026-02-23 06:40:55+00:00,Val_1,7.5,7.5,False,True,False,screw_speed_actual_candidate,
20101,2026-02-23 06:41:55+00:00,Val_1,7.0999999,7.0999999,False,True,False,screw_speed_actual_candidate,
20105,2026-02-23 06:43:55+00:00,Val_1,8.19999981,8.19999981,False,True,False,screw_speed_actual_candidate,
20131,2026-02-23 06:56:56+00:00,Val_1,40.5,40.5,False,True,False,screw_speed_actual_candidate,
20137,2026-02-23 06:59:56+00:00,Val_1,47.0,47.0,False,True,False,screw_speed_actual_candidate,
20139,2026-02-23 07:00:56+00:00,Val_1,45.2000008,45.2000008,False,True,False,screw_speed_actual_candidate,
20141,2026-02-23 07:01:56+00:00,Val_1,47.5,47.5,False,True,False,screw_speed_actual_candidate,
20143,2026-02-23 07:02:56+00:00,Val_1,55.2000008,55.2000008,False,True,False,screw_speed_actual_candidate,
20149,2026-02-23 07:05:56+00:00,Val_1,38.2000008,38.2000008,False,True,False,screw_speed_actual_candidate,
20151,2026-02-23 07:06:56+00:00,Val_1,39.2999992,39.2999992,False,True,False,screw_speed_actual_candidate,
20317,2026-02-23 08:29:59+00:00,Val_1,112.400002,112.400002,False,True,False,screw_speed_actual_candidate,
20815,2026-02-23 12:39:08+00:00,Val_1,114.5,114.5,False,True,False,screw_speed_actual_candidate,
20835,2026-02-23 12:49:09+00:00,Val_1,116.900002,116.900002,False,True,False,screw_speed_actual_candidate,
21137,2026-02-23 15:20:14+00:00,Val_1,108.300003,108.300003,False,True,False,screw_speed_actual_candidate,
22771,2026-02-24 04:57:45+00:00,Val_1,131.699997,131.699997,False,True,False,screw_speed_actual_candidate,
22773,2026-02-24 04:58:45+00:00,Val_1,122.699997,122.699997,False,True,False,screw_speed_actual_candidate,
22775,2026-02-24 04:59:45+00:00,Val_1,121.699997,121.699997,False,True,False,screw_speed_actual_candidate,
23005,2026-02-24 06:54:49+00:00,Val_1,110.300003,110.300003,False,True,False,screw_speed_actual_candidate,
23455,2026-02-24 10:39:58+00:00,Val_1,114.300003,114.300003,False,True,False,screw_speed_actual_candidate,
23691,2026-02-24 12:38:02+00:00,Val_1,100.5,100.5,False,True,False,screw_speed_actual_candidate,
23853,2026-02-24 13:59:05+00:00,Val_1,113.800003,113.800003,False,True,False,screw_speed_actual_candidate,
23911,2026-02-24 14:28:06+00:00,Val_1,110.099998,110.099998,False,True,False,screw_speed_actual_candidate,
23989,2026-02-24 15:07:08+00:00,Val_1,111.199997,111.199997,False,True,False,screw_speed_actual_candidate,
24001,2026-02-24 15:13:08+00:00,Val_1,117.199997,117.199997,False,True,False,screw_speed_actual_candidate,
24355,2026-02-24 18:10:15+00:00,Val_1,110.5,110.5,False,True,False,screw_speed_actual_candidate,
24625,2026-02-24 20:25:20+00:00,Val_1,114.0,114.0,False,True,False,screw_speed_actual_candidate,
25007,2026-02-24 23:36:27+00:00,Val_1,113.099998,113.099998,False,True,False,screw_speed_actual_candidate,
25375,2026-02-25 02:40:34+00:00,Val_1,114.599998,114.599998,False,True,False,screw_speed_actual_candidate,
25669,2026-02-25 05:07:40+00:00,Val_1,103.300003,103.300003,False,True,False,screw_speed_actual_candidate,
25863,2026-02-25 06:44:43+00:00,Val_1,103.099998,103.099998,False,True,False,screw_speed_actual_candidate,
27485,2026-02-25 20:16:14+00:00,Val_1,101.199997,101.199997,False,True,False,screw_speed_actual_candidate,
27501,2026-02-25 20:24:14+00:00,Val_1,101.5,101.5,False,True,False,screw_speed_actual_candidate,
28047,2026-02-26 00:57:24+00:00,Val_1,99.5,99.5,False,True,False,screw_speed_actual_candidate,
28807,2026-02-26 07:17:39+00:00,Val_1,99.0,99.0,False,True,False,screw_speed_actual_candidate,
29339,2026-02-26 11:43:49+00:00,Val_1,102.0,102.0,False,True,False,screw_speed_actual_candidate,
29591,2026-02-26 13:49:53+00:00,Val_1,97.0999985,97.0999985,False,True,False,screw_speed_actual_candidate,
30567,2026-02-26 21:58:12+00:00,Val_1,103.199997,103.199997,False,True,False,screw_speed_actual_candidate,
30903,2026-02-27 00:46:18+00:00,Val_1,101.599998,101.599998,False,True,False,screw_speed_actual_candidate,
30955,2026-02-27 01:12:19+00:00,Val_1,101.599998,101.599998,False,True,False,screw_speed_actual_candidate,
31521,2026-02-27 05:55:30+00:00,Val_1,100.0,100.0,False,True,False,screw_speed_actual_candidate,
31685,2026-02-27 07:17:33+00:00,Val_1,102.199997,102.199997,False,True,False,screw_speed_actual_candidate,
31901,2026-02-27 09:05:37+00:00,Val_1,104.300003,104.300003,False,True,False,screw_speed_actual_candidate,
33371,2026-02-27 21:21:05+00:00,Val_1,103.699997,103.699997,False,True,False,screw_speed_actual_candidate,
35033,2026-02-28 11:12:37+00:00,Val_1,34.2999992,34.2999992,False,True,False,screw_speed_actual_candidate,
40195,2026-03-02 06:15:15+00:00,Val_1,9.39999962,9.39999962,False,True,False,screw_speed_actual_candidate,
40197,2026-03-02 06:16:15+00:00,Val_1,4.0999999,4.0999999,False,True,False,screw_speed_actual_candidate,
40201,2026-03-02 06:18:15+00:00,Val_1,10.8000002,10.8000002,False,True,False,screw_speed_actual_candidate,
40205,2026-03-02 06:20:15+00:00,Val_1,12.6999998,12.6999998,False,True,False,screw_speed_actual_candidate,
40207,2026-03-02 06:21:15+00:00,Val_1,10.1000004,10.1000004,False,True,False,screw_speed_actual_candidate,
40209,2026-03-02 06:22:15+00:00,Val_1,10.8999996,10.8999996,False,True,False,screw_speed_actual_candidate,
40211,2026-03-02 06:23:15+00:00,Val_1,11.8999996,11.8999996,False,True,False,screw_speed_actual_candidate,
40249,2026-03-02 06:42:16+00:00,Val_1,120.5,120.5,False,True,False,screw_speed_actual_candidate,
40409,2026-03-02 08:02:19+00:00,Val_1,120.699997,120.699997,False,True,False,screw_speed_actual_candidate,
40411,2026-03-02 08:03:19+00:00,Val_1,116.800003,116.800003,False,True,False,screw_speed_actual_candidate,
40413,2026-03-02 08:04:19+00:00,Val_1,116.699997,116.699997,False,True,False,screw_speed_actual_candidate,
40543,2026-03-02 09:09:21+00:00,Val_1,6.19999981,6.19999981,False,True,False,screw_speed_actual_candidate,
40545,2026-03-02 09:10:21+00:00,Val_1,22.1000004,22.1000004,False,True,False,screw_speed_actual_candidate,
40547,2026-03-02 09:11:21+00:00,Val_1,34.9000015,34.9000015,False,True,False,screw_speed_actual_candidate,
40549,2026-03-02 09:12:21+00:00,Val_1,31.2999992,31.2999992,False,True,False,screw_speed_actual_candidate,
40551,2026-03-02 09:13:21+00:00,Val_1,14.0,14.0,False,True,False,screw_speed_actual_candidate,
40557,2026-03-02 09:16:22+00:00,Val_1,23.8999996,23.8999996,False,True,False,screw_speed_actual_candidate,
40559,2026-03-02 09:17:22+00:00,Val_1,23.2999992,23.2999992,False,True,False,screw_speed_actual_candidate,
40589,2026-03-02 09:32:22+00:00,Val_1,6.0,6.0,False,True,False,screw_speed_actual_candidate,
40591,2026-03-02 09:33:22+00:00,Val_1,4.80000019,4.80000019,False,True,False,screw_speed_actual_candidate,
40593,2026-03-02 09:34:22+00:00,Val_1,4.80000019,4.80000019,False,True,False,screw_speed_actual_candidate,
43699,2026-03-03 11:28:22+00:00,Val_1,126.699997,126.699997,False,True,False,screw_speed_actual_candidate,
43701,2026-03-03 11:29:22+00:00,Val_1,126.900002,126.900002,False,True,False,screw_speed_actual_candidate,
43819,2026-03-03 12:28:24+00:00,Val_1,115.800003,115.800003,False,True,False,screw_speed_actual_candidate,
43891,2026-03-03 13:04:25+00:00,Val_1,117.300003,117.300003,False,True,False,screw_speed_actual_candidate,
44975,2026-03-03 22:06:46+00:00,Val_1,119.400002,119.400002,False,True,False,screw_speed_actual_candidate,
45087,2026-03-03 23:02:48+00:00,Val_1,121.599998,121.599998,False,True,False,screw_speed_actual_candidate,
45595,2026-03-04 03:16:57+00:00,Val_1,119.900002,119.900002,False,True,False,screw_speed_actual_candidate,
45809,2026-03-04 05:04:01+00:00,Val_1,121.400002,121.400002,False,True,False,screw_speed_actual_candidate,
46197,2026-03-04 08:18:09+00:00,Val_1,121.099998,121.099998,False,True,False,screw_speed_actual_candidate,
46259,2026-03-04 08:49:10+00:00,Val_1,119.800003,119.800003,False,True,False,screw_speed_actual_candidate,
46895,2026-03-04 14:07:22+00:00,Val_1,115.400002,115.400002,False,True,False,screw_speed_actual_candidate,
46955,2026-03-04 14:37:23+00:00,Val_1,116.099998,116.099998,False,True,False,screw_speed_actual_candidate,
46956,2026-03-04 14:37:24+00:00,Val_1,116.099998,116.099998,False,True,False,screw_speed_actual_candidate,
46991,2026-03-04 14:55:24+00:00,Val_1,112.099998,112.099998,False,True,False,screw_speed_actual_candidate,
47027,2026-03-04 15:13:25+00:00,Val_1,115.699997,115.699997,False,True,False,screw_speed_actual_candidate,
47055,2026-03-04 15:27:25+00:00,Val_1,117.0,117.0,False,True,False,screw_speed_actual_candidate,
48431,2026-03-05 02:55:51+00:00,Val_1,117.0,117.0,False,True,False,screw_speed_actual_candidate,
48583,2026-03-05 04:11:54+00:00,Val_1,115.599998,115.599998,False,True,False,screw_speed_actual_candidate,
49561,2026-03-05 12:21:13+00:00,Val_1,114.400002,114.400002,False,True,False,screw_speed_actual_candidate,
49643,2026-03-05 13:02:14+00:00,Val_1,110.699997,110.699997,False,True,False,screw_speed_actual_candidate,
49647,2026-03-05 13:04:14+00:00,Val_1,112.199997,112.199997,False,True,False,screw_speed_actual_candidate,
49655,2026-03-05 13:08:15+00:00,Val_1,111.300003,111.300003,False,True,False,screw_speed_actual_candidate,
49797,2026-03-05 14:19:17+00:00,Val_1,111.300003,111.300003,False,True,False,screw_speed_actual_candidate,
49841,2026-03-05 14:41:18+00:00,Val_1,116.0,116.0,False,True,False,screw_speed_actual_candidate,
50005,2026-03-05 16:03:21+00:00,Val_1,119.699997,119.699997,False,True,False,screw_speed_actual_candidate,
50155,2026-03-05 17:18:24+00:00,Val_1,113.699997,113.699997,False,True,False,screw_speed_actual_candidate,
51091,2026-03-06 01:06:42+00:00,Val_1,117.099998,117.099998,False,True,False,screw_speed_actual_candidate,
51557,2026-03-06 04:59:50+00:00,Val_1,114.400002,114.400002,False,True,False,screw_speed_actual_candidate,
51679,2026-03-06 06:00:53+00:00,Val_1,117.199997,117.199997,False,True,False,screw_speed_actual_candidate,
52593,2026-03-06 13:38:10+00:00,Val_1,117.5,117.5,False,True,False,screw_speed_actual_candidate,
53055,2026-03-06 17:29:19+00:00,Val_1,103.699997,103.699997,False,True,False,screw_speed_actual_candidate,
53093,2026-03-06 17:48:20+00:00,Val_1,115.300003,115.300003,False,True,False,screw_speed_actual_candidate,
53339,2026-03-06 19:51:24+00:00,Val_1,116.099998,116.099998,False,True,False,screw_speed_actual_candidate,
53971,2026-03-07 01:07:36+00:00,Val_1,111.400002,111.400002,False,True,False,screw_speed_actual_candidate,
53973,2026-03-07 01:08:36+00:00,Val_1,107.099998,107.099998,False,True,False,screw_speed_actual_candidate,
53987,2026-03-07 01:15:37+00:00,Val_1,10.3000002,10.3000002,False,True,False,screw_speed_actual_candidate,
225,2026-02-16 08:57:40+00:00,Val_4,3.01999998,3.01999998,False,True,False,drive_frequency_or_aux_speed,
229,2026-02-16 08:59:40+00:00,Val_4,2.83999991,2.83999991,False,True,False,drive_frequency_or_aux_speed,
249,2026-02-16 09:09:41+00:00,Val_4,2.93000007,2.93000007,False,True,False,drive_frequency_or_aux_speed,
253,2026-02-16 09:11:41+00:00,Val_4,2.96000004,2.96000004,False,True,False,drive_frequency_or_aux_speed,
257,2026-02-16 09:13:41+00:00,Val_4,3.1099999,3.1099999,False,True,False,drive_frequency_or_aux_speed,
259,2026-02-16 09:14:41+00:00,Val_4,3.00999999,3.00999999,False,True,False,drive_frequency_or_aux_speed,
281,2026-02-16 09:25:41+00:00,Val_4,4.53000021,4.53000021,False,True,False,drive_frequency_or_aux_speed,
285,2026-02-16 09:27:41+00:00,Val_4,4.44999981,4.44999981,False,True,False,drive_frequency_or_aux_speed,
307,2026-02-16 09:38:42+00:00,Val_4,10.4899998,10.4899998,False,True,False,drive_frequency_or_aux_speed,
373,2026-02-16 10:11:43+00:00,Val_4,10.3299999,10.3299999,False,True,False,drive_frequency_or_aux_speed,
537,2026-02-16 11:33:46+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
725,2026-02-16 13:07:50+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
1141,2026-02-16 16:35:57+00:00,Val_4,6.94000006,6.94000006,False,True,False,drive_frequency_or_aux_speed,
1143,2026-02-16 16:36:57+00:00,Val_4,0.0399999991,0.0399999991,False,True,False,drive_frequency_or_aux_speed,
1144,2026-02-16 16:36:58+00:00,Val_4,0.0399999991,0.0399999991,False,True,False,drive_frequency_or_aux_speed,
1145,2026-02-16 16:37:58+00:00,Val_4,0.0299999993,0.0299999993,False,True,False,drive_frequency_or_aux_speed,
1147,2026-02-16 16:38:58+00:00,Val_4,0.0299999993,0.0299999993,False,True,False,drive_frequency_or_aux_speed,
1149,2026-02-16 16:39:58+00:00,Val_4,4.98000002,4.98000002,False,True,False,drive_frequency_or_aux_speed,
1151,2026-02-16 16:40:58+00:00,Val_4,4.94000006,4.94000006,False,True,False,drive_frequency_or_aux_speed,
1153,2026-02-16 16:41:58+00:00,Val_4,6.94999981,6.94999981,False,True,False,drive_frequency_or_aux_speed,
1155,2026-02-16 16:42:58+00:00,Val_4,6.96999979,6.96999979,False,True,False,drive_frequency_or_aux_speed,
1157,2026-02-16 16:43:58+00:00,Val_4,8.01000023,8.01000023,False,True,False,drive_frequency_or_aux_speed,
1191,2026-02-16 17:00:58+00:00,Val_4,10.0500002,10.0500002,False,True,False,drive_frequency_or_aux_speed,
1195,2026-02-16 17:02:58+00:00,Val_4,9.88000011,9.88000011,False,True,False,drive_frequency_or_aux_speed,
1197,2026-02-16 17:03:59+00:00,Val_4,9.97999954,9.97999954,False,True,False,drive_frequency_or_aux_speed,
1199,2026-02-16 17:04:59+00:00,Val_4,9.98999977,9.98999977,False,True,False,drive_frequency_or_aux_speed,
1671,2026-02-16 21:01:08+00:00,Val_4,10.4300003,10.4300003,False,True,False,drive_frequency_or_aux_speed,
1841,2026-02-16 22:26:11+00:00,Val_4,10.4799995,10.4799995,False,True,False,drive_frequency_or_aux_speed,
3383,2026-02-17 11:17:40+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
4229,2026-02-17 18:20:56+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
7583,2026-02-18 22:18:59+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
14901,2026-02-21 11:20:17+00:00,Val_4,10.0,10.0,False,True,False,drive_frequency_or_aux_speed,
14903,2026-02-21 11:21:17+00:00,Val_4,10.0,10.0,False,True,False,drive_frequency_or_aux_speed,
14905,2026-02-21 11:22:17+00:00,Val_4,15.0100002,15.0100002,False,True,False,drive_frequency_or_aux_speed,
14907,2026-02-21 11:23:17+00:00,Val_4,15.0,15.0,False,True,False,drive_frequency_or_aux_speed,
14909,2026-02-21 11:24:17+00:00,Val_4,10.0299997,10.0299997,False,True,False,drive_frequency_or_aux_speed,
14913,2026-02-21 11:26:17+00:00,Val_4,15.0100002,15.0100002,False,True,False,drive_frequency_or_aux_speed,
14915,2026-02-21 11:27:17+00:00,Val_4,14.9899998,14.9899998,False,True,False,drive_frequency_or_aux_speed,
14917,2026-02-21 11:28:17+00:00,Val_4,10.8000002,10.8000002,False,True,False,drive_frequency_or_aux_speed,
15075,2026-02-21 12:47:20+00:00,Val_4,0.119999997,0.119999997,False,True,False,drive_frequency_or_aux_speed,
15497,2026-02-21 16:18:28+00:00,Val_4,0.129999995,0.129999995,False,True,False,drive_frequency_or_aux_speed,
16535,2026-02-22 00:57:48+00:00,Val_4,0.150000006,0.150000006,False,True,False,drive_frequency_or_aux_speed,
16857,2026-02-22 03:38:54+00:00,Val_4,0.119999997,0.119999997,False,True,False,drive_frequency_or_aux_speed,
17519,2026-02-22 09:10:06+00:00,Val_4,0.109999999,0.109999999,False,True,False,drive_frequency_or_aux_speed,
17731,2026-02-22 10:56:11+00:00,Val_4,0.119999997,0.119999997,False,True,False,drive_frequency_or_aux_speed,
17979,2026-02-22 13:00:15+00:00,Val_4,0.109999999,0.109999999,False,True,False,drive_frequency_or_aux_speed,
17987,2026-02-22 13:04:15+00:00,Val_4,0.109999999,0.109999999,False,True,False,drive_frequency_or_aux_speed,
18137,2026-02-22 14:19:18+00:00,Val_4,0.119999997,0.119999997,False,True,False,drive_frequency_or_aux_speed,
19645,2026-02-23 02:53:47+00:00,Val_4,0.140000001,0.140000001,False,True,False,drive_frequency_or_aux_speed,
20033,2026-02-23 06:07:54+00:00,Val_4,0.119999997,0.119999997,False,True,False,drive_frequency_or_aux_speed,
20511,2026-02-23 10:07:03+00:00,Val_4,10.4899998,10.4899998,False,True,False,drive_frequency_or_aux_speed,
20581,2026-02-23 10:42:04+00:00,Val_4,10.4799995,10.4799995,False,True,False,drive_frequency_or_aux_speed,
21067,2026-02-23 14:45:13+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
22703,2026-02-24 04:23:44+00:00,Val_4,10.4799995,10.4799995,False,True,False,drive_frequency_or_aux_speed,
26291,2026-02-25 10:18:51+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
27301,2026-02-25 18:44:10+00:00,Val_4,10.3400002,10.3400002,False,True,False,drive_frequency_or_aux_speed,
30175,2026-02-26 18:42:04+00:00,Val_4,10.4799995,10.4799995,False,True,False,drive_frequency_or_aux_speed,
31563,2026-02-27 06:16:31+00:00,Val_4,10.4899998,10.4899998,False,True,False,drive_frequency_or_aux_speed,
40217,2026-03-02 06:26:15+00:00,Val_4,10.4799995,10.4799995,False,True,False,drive_frequency_or_aux_speed,
40543,2026-03-02 09:09:21+00:00,Val_4,10.0100002,10.0100002,False,True,False,drive_frequency_or_aux_speed,
40575,2026-03-02 09:25:22+00:00,Val_4,10.1300001,10.1300001,False,True,False,drive_frequency_or_aux_speed,
40595,2026-03-02 09:35:22+00:00,Val_4,10.0200005,10.0200005,False,True,False,drive_frequency_or_aux_speed,
43651,2026-03-03 11:04:21+00:00,Val_4,5.03000021,5.03000021,False,True,False,drive_frequency_or_aux_speed,
43655,2026-03-03 11:06:21+00:00,Val_4,4.94999981,4.94999981,False,True,False,drive_frequency_or_aux_speed,
43657,2026-03-03 11:07:21+00:00,Val_4,5.94000006,5.94000006,False,True,False,drive_frequency_or_aux_speed,
43661,2026-03-03 11:09:21+00:00,Val_4,6.0,6.0,False,True,False,drive_frequency_or_aux_speed,
43675,2026-03-03 11:16:21+00:00,Val_4,5.78999996,5.78999996,False,True,False,drive_frequency_or_aux_speed,
44005,2026-03-03 14:01:27+00:00,Val_4,10.4899998,10.4899998,False,True,False,drive_frequency_or_aux_speed,
44009,2026-03-03 14:03:27+00:00,Val_4,10.3400002,10.3400002,False,True,False,drive_frequency_or_aux_speed,
46097,2026-03-04 07:28:07+00:00,Val_4,10.4899998,10.4899998,False,True,False,drive_frequency_or_aux_speed,
47765,2026-03-04 21:22:39+00:00,Val_4,10.4799995,10.4799995,False,True,False,drive_frequency_or_aux_speed,
47979,2026-03-04 23:09:43+00:00,Val_4,10.4799995,10.4799995,False,True,False,drive_frequency_or_aux_speed,
50127,2026-03-05 17:04:23+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
51679,2026-03-06 06:00:53+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
52917,2026-03-06 16:20:16+00:00,Val_4,10.3500004,10.3500004,False,True,False,drive_frequency_or_aux_speed,
54077,2026-03-07 02:00:38+00:00,Val_4,10.0699997,10.0699997,False,True,False,drive_frequency_or_aux_speed,
54803,2026-03-07 08:03:52+00:00,Val_4,0.0900000036,0.0900000036,False,True,False,drive_frequency_or_aux_speed,
57153,2026-03-08 03:39:36+00:00,Val_4,0.100000001,0.100000001,False,True,False,drive_frequency_or_aux_speed,
58209,2026-03-08 12:27:56+00:00,Val_4,0.100000001,0.100000001,False,True,False,drive_frequency_or_aux_speed,
263,2026-02-16 09:16:41+00:00,Val_5,62.9000015,62.9000015,False,True,False,motor_load_or_current_candidate,
589,2026-02-16 11:59:47+00:00,Val_5,79.8000031,79.8000031,False,True,False,motor_load_or_current_candidate,
